,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
4575,37377771,0.0,False,Noord-West,52.42828,4.9193,Entire home/apt,5,3,4,6,225.0,7,1125,True,15,0,5.0,False,45.0,1575.0,0.06,0.17,0.25,4.99,0.1506849315068493,1125.0
4576,51801912,1.0,False,Noord-Oost,52.43347,4.99753,Entire home/apt,4,2,1,11,249.0,4,1125,True,5,2,4.67,True,62.25,996.0,0.08,0.24,0.21,4.99,0.8547945205479452,1022.8219178082192
4579,29345819,1.0,True,Noord-West,52.42463,4.91072,Entire home/apt,9,5,9,7,357.0,3,1125,True,2,1,4.83,True,39.67,1071.0,0.06,0.24,0.25,4.99,0.6684931506849315,1812.3287671232877
4580,17994728,1.0,False,Watergraafsmeer,52.33028,4.93518,Private room,2,1,1,11,93.0,7,10,True,0,0,4.65,False,46.5,651.0,0.07,0.14,0.15,4.99,0.42191780821917807,464.24657534246575
4581,17933142,1.0,False,Watergraafsmeer,52.32992,4.93512,Private room,4,1,2,1,114.0,5,10,True,0,0,4.63,False,28.5,570.0,0.06,0.19,0.17,4.99,0.42191780821917807,571.2328767123288
4583,49376693,1.0,False,Buitenveldert - Zuidas,52.31659,4.85746,Private room,2,1,2,8,162.0,1,360,True,14,9,4.65,True,81.0,162.0,0.07,0.17,0.18,4.99,0.9260273972602739,954.3150684931506
4584,29651790,1.0,False,Noord-Oost,52.43114,5.00333,Entire home/apt,2,1,1,5,110.0,3,42,True,0,1,5.0,False,55.0,330.0,0.06,0.18,0.16,4.99,0.18082191780821918,550.0
4585,1353468,0.75,False,Noord-Oost,52.42831,4.97889,Entire home/apt,6,3,4,14,233.0,3,30,True,2,1,4.91,False,38.83,699.0,0.11,0.18,0.25,4.99,0.0547945205479452,1110.5479452054794
4586,617239931104877381,0.8200000000000001,False,Noord-Oost,52.43568327205343,4.998040402335785,Entire home/apt,3,2,2,7,105.0,2,60,True,13,1,5.0,False,35.0,210.0,0.05,0.21,0.17,4.99,0.1095890410958904,528.3972602739726
4587,17919935,1.0,False,Bijlmer-Centrum,52.32836,4.93318,Private room,2,1,1,7,99.0,7,10,True,0,0,4.65,False,49.5,693.0,0.06,0.13,0.17,4.99,0.42191780821917807,492.73972602739724
4588,27459100,0.25,False,Watergraafsmeer,52.33506423478781,4.951557743337631,Private room,2,1,2,1,87.0,4,1125,True,4,0,5.0,False,43.5,348.0,0.06,0.11,0.14,4.99,0.3178082191780822,474.6164383561644
4589,13345207,0.86,False,Noord-Oost,52.42931,4.99567,Entire home/apt,6,3,4,9,199.0,3,12,True,0,0,5.0,False,33.17,597.0,0.08,0.18,0.2,4.99,0.410958904109589,995.0
4590,35680828,1.0,False,Noord-Oost,52.43536,4.99666,Entire home/apt,5,3,4,6,250.0,5,1125,True,0,1,4.86,True,50.0,1250.0,0.08,0.11,0.26,4.99,0.024657534246575342,1262.3972602739725
4591,39516887,1.0,False,Geuzenveld - Slotermeer,52.38212,4.75029,Entire home/apt,7,4,4,1,65.0,90,724,True,0,0,4.79,True,9.29,5850.0,0.05,0.09,0.15,2.99,0.4246575342465753,325.0
4592,51796348,1.0,False,Gaasperdam - Driemond,52.30565,5.03844,Private room,3,1,3,3,72.0,2,40,True,2,3,4.42,True,24.0,144.0,0.06,0.15,0.16,2.99,0.34794520547945207,431.6164383561644
4595,23347675,0.9500000000000001,False,Osdorp,52.3799,4.75389,Entire home/apt,6,3,3,4,77.0,1,1125,True,4,2,4.78,True,12.83,77.0,0.06,0.07,0.15,4.99,0.010958904109589041,385.0
4596,1699370,0.87,True,De Aker - Nieuw Sloten,52.33466,4.78031,Entire home/apt,2,1,1,1,79.0,10,1120,True,0,0,4.8,False,39.5,790.0,0.05,0.12,0.13,4.99,0.8383561643835616,395.16438356164383
4597,18541350,0.96,False,Watergraafsmeer,52.33348,4.94561,Entire home/apt,4,2,2,8,142.0,3,90,True,1,5,4.72,False,35.5,426.0,0.07,0.15,0.17,4.99,0.29041095890410956,713.7671232876712
4599,2588415,1.0,False,Gaasperdam - Driemond,52.28906,5.00298,Entire home/apt,4,2,4,9,160.0,3,1125,True,1,3,5.0,False,40.0,480.0,0.08,0.15,0.23,4.99,0.6986301369863014,827.5342465753424
4603,1259343,0.85,False,Watergraafsmeer,52.3378,4.95391,Entire home/apt,2,1,1,8,115.0,3,7,True,0,2,4.49,False,57.5,345.0,0.08,0.13,0.2,4.99,0.4465753424657534,575.013698630137
4605,34356003,1.0,False,Watergraafsmeer,52.34263,4.96186,Entire home/apt,3,2,3,6,98.0,4,1125,True,0,0,4.65,True,32.67,392.0,0.05,0.07,0.14,4.99,0.1863013698630137,565.068493150685
4612,25776308,0.87,True,Noord-West,52.4351,4.87945,Entire home/apt,6,3,5,28,725.0,3,30,True,3,0,4.84,True,120.83,2175.0,0.14,0.25,0.32,10.99,0.821917808219178,3625.0
4613,51161993,0.9400000000000001,False,Geuzenveld - Slotermeer,52.38606,4.75504,Entire home/apt,2,1,1,1,99.0,4,1125,True,3,3,4.69,True,49.5,396.0,0.06,0.16,0.15,4.99,0.07945205479452055,553.9589041095891
4615,42696339,1.0,False,Osdorp,52.38233,4.74467,Entire home/apt,2,1,1,7,89.0,2,21,True,4,2,4.92,True,44.5,178.0,0.07,0.09,0.16,4.99,0.4438356164383562,478.73972602739724
4617,2568856,1.0,False,Geuzenveld - Slotermeer,52.39345,4.75222,Entire home/apt,4,2,4,6,168.0,3,180,True,12,5,4.57,True,42.0,504.0,0.09,0.14,0.19,4.99,0.7972602739726027,835.1095890410959
4619,15018653,1.0,False,Osdorp,52.37994,4.74848,Entire home/apt,3,2,3,7,95.0,3,90,True,0,2,4.56,True,31.67,285.0,0.05,0.1,0.17,4.99,0.6109589041095891,475.0
4624,42858753,0.44,False,Noord-West,52.42418,4.90901,Entire home/apt,7,4,5,9,204.0,6,85,True,1,0,4.5,False,29.14,1224.0,0.08,0.19,0.22,4.99,0.19726027397260273,1282.5342465753424
4625,39798460,0.67,False,Noord-Oost,52.43522,5.0004,Entire home/apt,4,2,3,3,150.0,5,25,True,0,1,5.0,False,37.5,750.0,0.07,0.18,0.17,4.99,0.0547945205479452,777.7397260273973
4626,25045139,0.5,False,Noord-Oost,52.428471,4.973607,Entire home/apt,6,3,4,11,250.0,3,21,True,0,0,4.57,False,41.67,750.0,0.06,0.29,0.19,4.99,0.038356164383561646,1250.6849315068494
4627,51395892,1.0,True,Geuzenveld - Slotermeer,52.386787,4.74687,Entire home/apt,6,3,3,18,375.0,3,365,True,2,5,4.76,False,62.5,1125.0,0.13,0.22,0.21,4.99,0.673972602739726,1798.9041095890411
4630,51637855,0.97,False,Geuzenveld - Slotermeer,52.39831,4.75148,Entire home/apt,4,2,4,7,180.0,3,30,True,7,3,4.64,False,45.0,540.0,0.07,0.15,0.22,4.99,0.23835616438356164,683.1506849315068
4633,43124143,0.9700000000000001,True,Noord-West,52.43346,4.88082,Private room,2,1,1,1,59.0,3,7,True,5,2,4.57,False,29.5,177.0,0.05,0.13,0.18,2.99,0.5095890410958904,229.986301369863
4635,22970197,0.9400000000000001,False,Noord-Oost,52.43191,5.03301,Private room,3,1,2,3,95.0,3,10,True,15,4,4.88,False,31.67,285.0,0.05,0.11,0.16,4.99,0.35342465753424657,475.0
4640,585126987652879523,1.0,False,Buitenveldert - Zuidas,52.31669,4.85844,Private room,2,1,2,3,172.0,1,365,True,24,3,3.9,True,86.0,172.0,0.05,0.18,0.2,4.99,0.9835616438356164,1004.3150684931506
4643,51029289,1.0,True,Gaasperdam - Driemond,52.28383,5.00573,Entire home/apt,2,1,1,1,55.0,3,365,True,6,0,4.35,True,27.5,165.0,0.04,0.12,0.15,2.99,0.1232876712328767,275.0
4645,44248265,1.0,True,Gaasperdam - Driemond,52.2832,5.00583,Entire home/apt,2,1,1,2,60.0,3,1125,True,10,2,4.39,True,30.0,180.0,0.05,0.11,0.16,2.99,0.09041095890410959,300.0
4654,7375698,1.0,False,De Aker - Nieuw Sloten,52.33934,4.78055,Entire home/apt,6,3,3,10,275.0,7,22,True,0,0,4.67,True,45.83,1925.0,0.1,0.24,0.3,4.99,0.4,1375.0
4659,43575456,1.0,True,Gaasperdam - Driemond,52.2834,5.00599,Entire home/apt,2,1,1,6,60.0,3,1125,True,6,3,4.56,True,30.0,180.0,0.05,0.14,0.16,2.99,0.06575342465753424,300.0
4660,23069605,1.0,True,Watergraafsmeer,52.3332,4.94029,Entire home/apt,2,1,1,1,78.0,2,30,True,0,5,4.93,False,39.0,156.0,0.04,0.13,0.16,4.99,0.03561643835616438,361.9178082191781
4661,43678670,0.0,False,Gaasperdam - Driemond,52.31687,5.03794,Entire home/apt,7,4,4,10,225.0,5,1125,True,0,0,5.0,False,32.14,1125.0,0.09,0.31,0.22,4.99,0.7945205479452054,1125.0
4662,22463309,1.0,True,Watergraafsmeer,52.33343,4.93879,Entire home/apt,4,2,2,10,122.0,3,1125,True,0,4,4.87,False,30.5,366.0,0.08,0.13,0.15,4.99,0.049315068493150684,645.4109589041096
4663,27133621,1.0,False,Watergraafsmeer,52.34326,4.96333,Entire home/apt,2,1,1,5,95.0,4,30,True,2,1,4.84,False,47.5,380.0,0.07,0.1,0.17,4.99,0.0684931506849315,504.24657534246575
4664,40201943,1.0,True,Bijlmer-Oost,52.3355,4.97583,Entire home/apt,2,1,1,1,111.0,3,1125,True,0,2,4.84,True,55.5,333.0,0.07,0.15,0.17,4.99,0.019178082191780823,510.8493150684931
4668,19571009,1.0,True,Bijlmer-Centrum,52.29818,4.91725,Entire home/apt,2,1,1,3,98.0,3,1125,True,2,3,4.96,False,49.0,294.0,0.05,0.17,0.16,4.99,0.1917808219178082,515.3972602739726
4669,18889460,1.0,True,Gaasperdam - Driemond,52.27959,5.00388,Entire home/apt,2,1,1,1,110.0,1,1125,True,3,6,4.94,True,55.0,110.0,0.06,0.19,0.17,4.99,0.32602739726027397,520.1369863013699
4670,51709293,0.85,False,Osdorp,52.37235,4.75037,Entire home/apt,2,1,1,5,88.0,3,90,True,1,4,4.92,False,44.0,264.0,0.06,0.12,0.17,4.99,0.2219178082191781,461.7808219178082
4671,44092833,0.87,False,Watergraafsmeer,52.33095,4.93949,Entire home/apt,6,3,4,11,223.0,2,60,True,14,6,4.35,False,37.17,446.0,0.07,0.25,0.23,4.99,0.1780821917808219,1342.5890410958905
4672,1817269,1.0,True,Bijlmer-Centrum,52.27353,4.9802,Entire home/apt,4,2,3,1,93.0,4,1125,True,0,3,4.87,False,23.25,372.0,0.05,0.18,0.16,4.99,0.10136986301369863,587.013698630137
4675,29979551,0.97,False,De Aker - Nieuw Sloten,52.33452,4.79696,Private room,2,1,2,10,218.0,1,1125,True,30,0,4.17,True,109.0,218.0,0.08,0.1,0.31,4.99,1.0,865.6986301369863
4676,40606723,1.0,False,Geuzenveld - Slotermeer,52.38626,4.83851,Entire home/apt,2,1,1,8,168.0,1,1125,True,27,54,4.71,True,84.0,168.0,0.08,0.23,0.17,4.99,0.989041095890411,1057.6986301369864
4677,29979535,0.97,False,De Aker - Nieuw Sloten,52.33332,4.79668,Private room,4,1,4,8,279.0,6,1125,True,28,3,4.44,True,69.75,1674.0,0.1,0.22,0.26,4.99,0.9863013698630136,1170.6986301369864
4680,31564490,1.0,True,Noord-Oost,52.4392,4.95352,Entire home/apt,3,2,3,5,95.0,3,80,True,0,8,4.92,False,31.67,285.0,0.06,0.09,0.17,4.99,0.26301369863013696,562.7397260273973
4682,50286442,0.98,False,Bijlmer-Centrum,52.27188,4.97325,Private room,2,1,2,5,74.0,1,365,True,0,0,3.58,True,37.0,74.0,0.06,0.13,0.16,2.99,0.410958904109589,366.6027397260274
4683,23577535,1.0,True,Noord-West,52.42954,4.91878,Entire home/apt,3,2,2,5,80.0,3,7,True,3,3,4.82,False,26.67,240.0,0.06,0.14,0.15,4.99,0.030136986301369864,462.8493150684931
4684,2700444,1.0,False,Bijlmer-Centrum,52.27137,4.97754,Entire home/apt,2,1,1,1,89.0,14,1125,True,5,0,4.67,True,44.5,1246.0,0.06,0.13,0.15,4.99,0.1780821917808219,425.5342465753425
4687,30464401,1.0,True,Noord-Oost,52.43236,4.95124,Entire home/apt,4,2,3,6,138.0,3,30,True,5,4,4.97,True,34.5,414.0,0.06,0.14,0.16,4.99,0.1506849315068493,653.2191780821918
4689,36494655,1.0,True,Noord-Oost,52.4318,4.95205,Entire home/apt,4,2,3,8,120.0,3,30,True,2,5,4.98,True,30.0,360.0,0.05,0.15,0.17,4.99,0.16712328767123288,588.4246575342465
4691,5973578,0.9400000000000001,False,Noord-Oost,52.42553,4.94219,Entire home/apt,2,1,1,5,90.0,4,1125,True,2,2,4.81,True,45.0,360.0,0.05,0.12,0.15,4.99,0.8136986301369863,461.16438356164383
4694,20281880,0.0,False,Noord-Oost,52.4321,4.99937,Entire home/apt,5,3,5,10,250.0,5,1125,True,0,0,5.0,False,50.0,1250.0,0.07,0.17,0.18,4.99,0.0958904109589041,1250.0
4697,36381913,0.67,False,Buitenveldert - Zuidas,52.30581,4.85923,Entire home/apt,2,1,1,5,125.0,3,14,True,0,1,5.0,True,62.5,375.0,0.07,0.13,0.16,4.99,0.26301369863013696,625.0
4698,599012351446769782,0.89,False,Gaasperdam - Driemond,52.319618,5.032749,Entire home/apt,4,2,3,11,117.0,3,14,True,0,2,5.0,False,29.25,351.0,0.08,0.14,0.17,4.99,0.8082191780821918,632.5616438356165
4699,40386142,0.86,False,Gaasperdam - Driemond,52.30576,5.03816,Entire home/apt,4,2,4,7,157.0,2,1125,True,0,0,4.68,True,39.25,314.0,0.06,0.2,0.17,4.99,0.33972602739726027,812.8082191780821
4700,13724889,0.92,False,Gaasperdam - Driemond,52.30985,5.03964,Entire home/apt,2,1,2,7,65.0,5,1125,True,27,0,4.359999999999999,False,32.5,325.0,0.05,0.12,0.17,2.99,0.9643835616438357,325.24657534246575
4701,29291959,1.0,True,Buitenveldert - Zuidas,52.30947,4.8524,Entire home/apt,6,3,3,6,149.0,3,1125,True,0,1,5.0,False,24.83,447.0,0.06,0.16,0.19,4.99,0.049315068493150684,1279.5753424657535
4702,33092829,1.0,False,Buitenveldert - Zuidas,52.30206,4.86954,Entire home/apt,2,1,1,12,199.0,1,365,True,17,1,4.54,True,99.5,199.0,0.09,0.08,0.21,4.99,0.5342465753424658,888.917808219178
4704,420095,0.97,False,Buitenveldert - Zuidas,52.30978,4.84245,Entire home/apt,4,2,2,6,150.0,5,1125,True,0,0,5.0,False,37.5,750.0,0.08,0.2,0.17,4.99,0.26575342465753427,750.0
4706,33092974,1.0,False,Buitenveldert - Zuidas,52.30206,4.86954,Entire home/apt,6,3,4,21,398.0,1,365,True,22,9,4.62,True,66.33,398.0,0.09,0.18,0.23,4.99,0.5287671232876713,1621.6986301369864
4708,618774201413529753,1.0,False,Gaasperdam - Driemond,52.3163,5.03546,Private room,2,1,1,9,85.0,5,9,True,6,1,5.0,False,42.5,425.0,0.06,0.14,0.16,4.99,0.01643835616438356,425.0
4712,43576148,1.0,True,Bijlmer-Centrum,52.32653,4.93103,Private room,2,1,2,9,149.0,1,1125,True,16,1,5.0,True,74.5,149.0,0.07,0.16,0.2,4.99,0.5671232876712329,641.9589041095891
4713,27715944,0.78,False,Gaasperdam - Driemond,52.31059,5.03764,Entire home/apt,6,3,6,11,249.0,3,1125,True,0,0,4.55,False,41.5,747.0,0.12,0.24,0.25,4.99,0.057534246575342465,1357.8219178082193
4719,17567812,0.0,False,Buitenveldert - Zuidas,52.31309,4.84703,Entire home/apt,6,3,6,16,282.0,4,1125,True,1,0,5.0,False,47.0,1128.0,0.1,0.17,0.24,4.99,0.021917808219178082,1410.6164383561643
4723,23054469,1.0,False,Watergraafsmeer,52.30751,4.90875,Entire home/apt,7,4,5,19,300.0,3,365,True,7,5,4.58,True,42.86,900.0,0.06,0.27,0.27,4.99,0.7150684931506849,1380.6301369863013
4725,18323926,0.6900000000000001,False,Buitenveldert - Zuidas,52.30925,4.88242,Entire home/apt,8,4,6,9,400.0,3,365,True,0,1,4.279999999999999,True,50.0,1200.0,0.08,0.1,0.22,10.99,0.07671232876712329,2157.8356164383563
4726,11024345,0.58,True,Buitenveldert - Zuidas,52.3085,4.88292,Entire home/apt,5,3,4,7,166.0,4,1125,True,1,0,5.0,False,33.2,664.0,0.07,0.11,0.23,4.99,0.6684931506849315,970.7945205479452
4733,29979611,0.97,False,De Aker - Nieuw Sloten,52.33323,4.79892,Private room,2,1,2,13,228.0,1,1125,True,18,0,4.33,True,114.0,228.0,0.1,0.29,0.32,4.99,0.9671232876712329,915.6986301369863
4734,6834643,1.0,False,Bijlmer-Centrum,52.26926,4.977,Entire home/apt,2,1,4,8,71.0,19,1124,True,0,0,4.51,False,35.5,1349.0,0.05,0.08,0.15,2.99,0.2328767123287671,350.56164383561645
4735,12334831,0.4,False,Buitenveldert - Zuidas,52.31465,4.87601,Entire home/apt,4,2,5,13,300.0,2,14,True,2,0,4.83,False,75.0,600.0,0.14,0.26,0.28,4.99,0.7808219178082192,1498.0821917808219
4736,25925424,0.97,False,De Aker - Nieuw Sloten,52.33449,4.79678,Private room,2,1,4,13,268.0,6,365,True,30,1,5.0,True,134.0,1608.0,0.11,0.12,0.27,4.99,1.0,1115.6986301369864
4737,31632825,1.0,True,De Aker - Nieuw Sloten,52.3363,4.78381,Private room,4,1,2,5,112.0,3,7,True,1,3,4.81,True,28.0,336.0,0.09,0.13,0.23,4.99,0.019178082191780823,559.1232876712329
4739,18944964,0.78,False,Bijlmer-Centrum,52.27035,4.97894,Entire home/apt,4,2,4,1,140.0,2,1125,True,1,0,4.72,False,35.0,280.0,0.04,0.11,0.12,4.99,0.024657534246575342,732.9589041095891
4740,54290750,0.71,False,Noord-Oost,52.41933,5.06903,Entire home/apt,6,3,4,17,360.0,3,21,True,1,0,5.0,False,60.0,1080.0,0.09,0.2,0.22,4.99,0.1095890410958904,1800.0
4741,2079114,1.0,True,Gaasperdam - Driemond,52.30836,5.02966,Entire home/apt,2,1,2,3,71.0,60,60,True,12,0,4.319999999999999,True,35.5,4260.0,0.06,0.11,0.15,2.99,0.1178082191780822,372.2054794520548
4743,27331108,1.0,True,Watergraafsmeer,52.33799,4.95255,Private room,2,1,1,3,85.0,3,1125,True,6,2,4.92,True,42.5,255.0,0.05,0.11,0.16,4.99,0.673972602739726,407.73972602739724
4746,7136326,0.0,False,Noord-Oost,52.43088,5.03517,Entire home/apt,8,4,6,13,300.0,7,14,True,27,0,3.75,False,37.5,2100.0,0.11,0.15,0.21,4.99,0.9342465753424658,1500.0
4747,43864315,0.9400000000000001,True,Noord-Oost,52.42831,5.042191,Entire home/apt,5,3,4,7,135.0,6,1125,True,7,0,5.0,False,27.0,810.0,0.06,0.14,0.18,4.99,0.16164383561643836,748.5616438356165
4748,13241680,1.0,False,Noord-West,52.42681,4.91354,Private room,2,1,1,1,75.0,3,7,True,8,3,4.97,True,37.5,225.0,0.04,0.14,0.16,4.99,0.8684931506849315,375.0
4751,8573930,1.0,False,Buitenveldert - Zuidas,52.31101,4.84995,Entire home/apt,6,3,3,6,215.0,3,22,True,1,0,4.89,False,35.83,645.0,0.09,0.18,0.29,4.99,0.0136986301369863,1075.5479452054794
4753,23639176,1.0,False,Gaasperdam - Driemond,52.27848,4.98515,Entire home/apt,6,3,6,6,286.0,3,1125,True,6,3,4.81,True,47.67,858.0,0.1,0.19,0.26,4.99,0.21095890410958903,1132.86301369863
4756,31261503,0.5,False,Bijlmer-Centrum,52.26998,4.97682,Entire home/apt,5,3,3,9,165.0,6,1125,True,0,0,4.83,False,33.0,990.0,0.08,0.24,0.2,4.99,0.019178082191780823,825.2465753424658
4757,40606610,1.0,False,Bos en Lommer,52.38647,4.84071,Entire home/apt,2,1,1,12,179.0,1,1125,True,23,13,4.73,True,89.5,179.0,0.08,0.19,0.22,4.99,0.9808219178082191,1131.876712328767
4758,40606689,1.0,False,Bos en Lommer,52.38601,4.84065,Entire home/apt,2,1,2,8,179.0,1,1125,True,19,8,4.71,True,89.5,179.0,0.06,0.2,0.21,4.99,0.9698630136986301,1131.876712328767
4759,40606752,1.0,False,Bos en Lommer,52.3862,4.84041,Entire home/apt,2,1,1,9,188.0,1,1125,True,24,9,4.7,True,94.0,188.0,0.08,0.19,0.2,4.99,0.9835616438356164,1185.3013698630136
4760,7285418,0.0,False,De Aker - Nieuw Sloten,52.33751,4.78573,Entire home/apt,7,4,4,20,595.0,3,1125,True,23,0,4.52,True,85.0,1785.0,0.17,0.2,0.36,10.99,0.9671232876712329,2975.0
4763,1715371,0.18,False,Noord-Oost,52.43133,5.03542,Entire home/apt,6,3,4,5,150.0,7,365,True,0,0,4.78,False,25.0,1050.0,0.08,0.18,0.22,4.99,0.7397260273972602,750.0
4764,40322573,1.0,True,Noord-Oost,52.42477,4.94803,Entire home/apt,5,3,4,7,211.0,3,31,True,10,6,4.9,True,42.2,633.0,0.11,0.2,0.25,4.99,0.19452054794520549,1112.9178082191781
4765,40232738,0.63,False,Buitenveldert - Zuidas,52.31507,4.87777,Entire home/apt,4,2,3,6,269.0,2,1125,True,11,1,4.86,False,67.25,538.0,0.03,0.02,0.26,4.99,0.2821917808219178,1288.4246575342465
4767,33508984,0.98,False,Watergraafsmeer,52.33507,4.93209,Entire home/apt,12,6,13,15,355.0,2,30,True,5,3,4.43,True,29.58,710.0,0.06,0.17,0.32,4.99,0.6109589041095891,2535.3835616438355
4768,13630147,0.5,False,Noord-West,52.43479,4.85809,Entire home/apt,4,2,2,7,160.0,3,10,True,7,1,4.73,False,40.0,480.0,0.07,0.19,0.19,4.99,0.7753424657534247,801.0958904109589
4769,39159958,0.33,False,Bijlmer-Centrum,52.27239,4.97053,Entire home/apt,5,3,3,10,195.0,4,1125,True,0,0,5.0,False,39.0,780.0,0.08,0.22,0.19,4.99,0.057534246575342465,790.7534246575342
4771,36616151,0.9500000000000001,False,Buitenveldert - Zuidas,52.31042,4.85668,Entire home/apt,8,4,5,37,1000.0,4,1125,True,23,0,4.74,True,125.0,4000.0,0.16,0.29,0.18,10.99,0.4328767123287671,5000.0
4773,47709874,1.0,False,Westerpark,52.39616,4.878,Entire home/apt,2,1,1,2,210.0,3,120,True,7,1,4.52,True,105.0,630.0,0.1,0.1,0.25,4.99,0.4657534246575342,1092.2328767123288
4775,50432232,0.93,False,Westerpark,52.39808,4.88276,Entire home/apt,4,2,3,9,250.0,5,1125,True,0,0,4.75,True,62.5,1250.0,0.12,0.25,0.18,4.99,0.7150684931506849,1291.0958904109589
4776,34168773,0.43,False,Bijlmer-Centrum,52.26953,4.96942,Entire home/apt,5,3,3,6,175.0,7,28,True,1,0,4.75,False,35.0,1225.0,0.08,0.23,0.18,4.99,0.04657534246575343,758.0
4777,34349975,0.0,False,Bijlmer-Centrum,52.26964,4.97362,Entire home/apt,4,2,2,8,213.0,6,7,True,30,0,4.0,False,53.25,1278.0,0.09,0.19,0.24,4.99,1.0,1065.0
4778,41629031,0.77,False,Bijlmer-Oost,52.33767,4.97175,Entire home/apt,6,3,4,4,210.0,3,1125,True,0,0,5.0,False,35.0,630.0,0.09,0.18,0.33,4.99,0.6821917808219178,1318.3287671232877
4779,3212754,0.27,False,Bijlmer-Centrum,52.27306,4.98013,Entire home/apt,5,3,2,3,145.0,5,365,True,1,0,4.48,False,29.0,725.0,0.07,0.11,0.17,4.99,0.6383561643835617,750.1369863013699
4782,33604204,0.98,False,Watergraafsmeer,52.33263,4.927,Entire home/apt,13,7,13,11,354.0,2,30,True,9,2,4.63,True,27.23,708.0,0.07,0.21,0.23,4.99,0.6520547945205479,2348.821917808219
4783,41142989,0.64,False,Watergraafsmeer,52.33462,4.93704,Entire home/apt,7,4,4,14,425.0,1,1125,True,10,0,4.64,False,60.71,425.0,0.13,0.23,0.29,10.99,0.8684931506849315,1766.7808219178082
4784,20084434,0.28,False,Watergraafsmeer,52.33505,4.94517,Entire home/apt,5,3,4,7,200.0,3,1125,True,2,1,4.88,False,40.0,600.0,0.06,0.19,0.23,4.99,0.030136986301369864,1036.3013698630136
4785,24627210,0.33,False,Watergraafsmeer,52.33237,4.94444,Entire home/apt,5,3,6,10,250.0,3,1125,True,1,0,5.0,False,50.0,750.0,0.02,0.24,0.26,4.99,0.14520547945205478,1250.0
4787,50859087,1.0,False,Bos en Lommer,52.38746,4.84061,Entire home/apt,2,1,1,4,179.0,7,365,True,26,0,4.25,True,89.5,1253.0,0.08,0.2,0.23,4.99,0.989041095890411,1131.876712328767
4788,40606574,1.0,False,Bos en Lommer,52.38754,4.84069,Entire home/apt,2,1,2,8,229.0,1,1125,True,25,3,4.48,True,114.5,229.0,0.07,0.22,0.27,4.99,0.9835616438356164,1480.2465753424658
4789,40606541,1.0,False,Geuzenveld - Slotermeer,52.38708,4.83864,Entire home/apt,2,1,2,4,251.0,1,1125,True,12,0,4.8,True,125.5,251.0,0.12,0.16,0.18,4.99,0.821917808219178,1587.054794520548
4792,28768981,1.0,False,Buitenveldert - Zuidas,52.3177,4.87278,Private room,3,1,3,8,217.0,1,365,True,23,13,4.6,True,72.33,217.0,0.07,0.17,0.25,4.99,0.9726027397260274,949.4520547945206
4794,28769123,1.0,False,Buitenveldert - Zuidas,52.31699,4.87181,Private room,4,1,3,8,238.0,1,365,True,22,4,4.5,True,59.5,238.0,0.1,0.13,0.23,4.99,0.9671232876712329,1010.068493150685
4796,48113682,0.37,False,Westerpark,52.39721,4.88149,Entire home/apt,4,2,2,9,255.0,3,1125,True,1,1,4.88,False,63.75,765.0,0.12,0.22,0.32,4.99,0.6356164383561644,1275.0958904109589
4802,47352200,1.0,False,Westerpark,52.39624,4.87692,Entire home/apt,2,1,1,12,210.0,3,120,True,10,0,3.0,True,105.0,630.0,0.1,0.3,0.14,4.99,0.4547945205479452,1084.849315068493
4803,48840480,1.0,False,Buitenveldert - Zuidas,52.3178,4.87248,Private room,4,1,1,17,246.0,1,365,True,25,3,4.78,True,61.5,246.0,0.08,0.19,0.18,4.99,0.9534246575342465,1051.6301369863013
4805,557194226234491250,0.9500000000000001,False,Watergraafsmeer,52.311409,4.906022,Entire home/apt,4,2,2,9,272.0,3,10,True,4,2,5.0,False,68.0,816.0,0.12,0.19,0.22,4.99,0.01643835616438356,1398.2876712328766
4806,578106411434562834,0.67,False,Noord-Oost,52.425003,4.949953,Entire home/apt,5,3,3,13,350.0,6,365,True,0,0,5.0,False,70.0,2100.0,0.11,0.15,0.26,4.99,0.0,1750.0
4812,47775130,1.0,False,Buitenveldert - Zuidas,52.318428,4.870775,Entire home/apt,2,1,1,5,142.0,4,186,True,0,0,4.75,True,71.0,568.0,0.07,0.13,0.19,4.99,0.0,460.75342465753425
4813,48005583,1.0,False,Buitenveldert - Zuidas,52.318428,4.870775,Entire home/apt,2,1,1,3,142.0,4,180,True,0,0,4.5,True,71.0,568.0,0.06,0.08,0.15,4.99,0.0,566.2328767123288
4815,36900951,0.85,False,Buitenveldert - Zuidas,52.31983,4.86463,Entire home/apt,4,2,2,4,174.0,3,1125,True,0,1,4.92,False,43.5,522.0,0.07,0.1,0.22,4.99,0.005479452054794521,871.5753424657535
